,LONGITUDE,LATITUDE,FLOOR,BUILDINGID,SPACEID,RELATIVEPOSITION,USERID,PHONEID,TIMESTAMP,REFPOINT
1205,-7392.357000000775,4864780.615599996,4,2,216,2,3,16,1371719981,62
1206,-7390.095800001174,4864781.450599998,4,2,217,2,3,16,1371720010,63
1207,-7384.393399998547,4864778.2870000005,4,2,219,2,3,16,1371720064,65
1208,-7391.084499999882,4864779.909699999,4,2,218,2,3,16,1371720036,64
1209,-7407.406300000846,4864799.5983000025,4,2,201,2,3,16,1371719499,47
1210,-7413.154800001532,4864789.236699998,4,2,204,2,3,16,1371719612,50
1211,-7409.384500000626,4864796.0331000015,4,2,202,2,3,16,1371719536,48
1212,-7410.100400000811,4864794.7425,4,2,203,2,3,16,1371719571,49
1213,-7413.955299999566,4864787.794299996,4,2,205,2,3,16,1371719648,51
1214,-7405.100900001824,4864789.7755,4,2,207,2,3,16,1371719724,53
1215,-7413.921399999409,4864785.033399999,4,2,206,2,3,16,1371719682,52
1216,-7406.063099998981,4864788.219300002,4,2,208,2,3,16,1371719754,54
1217,-7403.73600000143,4864789.018399999,4,2,209,2,3,16,1371719786,55
1218,-7399.109700001776,4864784.361699998,4,2,212,2,3,16,1371719869,58
1219,-7398.11080000177,4864785.8972999975,4,2,211,2,3,16,1371719843,57
1220,-7396.896099999547,4864785.223499998,4,2,213,2,3,16,1371719900,59
1221,-7404.705499999225,4864787.466200002,4,2,210,2,3,16,1371719816,56
1222,-7390.095800001174,4864781.450599998,4,2,217,2,3,16,1371720011,63
1223,-7397.859799999744,4864783.668200001,4,2,214,2,3,16,1371719927,60
1224,-7391.084499999882,4864779.909699999,4,2,218,2,3,16,1371720037,64
1225,-7392.357000000775,4864780.615599996,4,2,216,2,3,16,1371719983,62
1226,-7391.35909999907,4864782.1516999975,4,2,215,2,3,16,1371719956,61
1227,-7410.100400000811,4864794.7425,4,2,203,2,3,16,1371719573,49
1228,-7409.384500000626,4864796.0331000015,4,2,202,2,3,16,1371719537,48
1229,-7384.393399998547,4864778.2870000005,4,2,219,2,3,16,1371720065,65
1230,-7407.406300000846,4864799.5983000025,4,2,201,2,3,16,1371719500,47
1231,-7413.154800001532,4864789.236699998,4,2,204,2,3,16,1371719613,50
1232,-7413.921399999409,4864785.033399999,4,2,206,2,3,16,1371719683,52
1233,-7413.955299999566,4864787.794299996,4,2,205,2,3,16,1371719649,51
1234,-7406.063099998981,4864788.219300002,4,2,208,2,3,16,1371719755,54
1235,-7405.100900001824,4864789.7755,4,2,207,2,3,16,1371719725,53
1236,-7404.705499999225,4864787.466200002,4,2,210,2,3,16,1371719817,56
1237,-7403.73600000143,4864789.018399999,4,2,209,2,3,16,1371719787,55
1238,-7398.11080000177,4864785.8972999975,4,2,211,2,3,16,1371719844,57
1239,-7399.109700001776,4864784.361699998,4,2,212,2,3,16,1371719870,58
1240,-7396.896099999547,4864785.223499998,4,2,213,2,3,16,1371719901,59
1241,-7391.35909999907,4864782.1516999975,4,2,215,2,3,16,1371719957,61
1242,-7397.859799999744,4864783.668200001,4,2,214,2,3,16,1371719928,60
1243,-7392.357000000775,4864780.615599996,4,2,216,2,3,16,1371719984,62
1244,-7391.084499999882,4864779.909699999,4,2,218,2,3,16,1371720038,64
1245,-7384.393399998547,4864778.2870000005,4,2,219,2,3,16,1371720066,65
1246,-7407.406300000846,4864799.5983000025,4,2,201,2,3,16,1371719501,47
1247,-7390.095800001174,4864781.450599998,4,2,217,2,3,16,1371720012,63
1248,-7413.921399999409,4864785.033399999,4,2,206,2,3,16,1371719684,52
1249,-7410.100400000811,4864794.7425,4,2,203,2,3,16,1371719574,49
1250,-7413.955299999566,4864787.794299996,4,2,205,2,3,16,1371719650,51
1251,-7409.384500000626,4864796.0331000015,4,2,202,2,3,16,1371719539,48
1252,-7413.154800001532,4864789.236699998,4,2,204,2,3,16,1371719614,50
1253,-7405.100900001824,4864789.7755,4,2,207,2,3,16,1371719726,53
1254,-7406.063099998981,4864788.219300002,4,2,208,2,3,16,1371719756,54
1255,-7404.705499999225,4864787.466200002,4,2,210,2,3,16,1371719818,56
1256,-7403.73600000143,4864789.018399999,4,2,209,2,3,16,1371719788,55
1257,-7398.11080000177,4864785.8972999975,4,2,211,2,3,16,1371719845,57
1258,-7397.859799999744,4864783.668200001,4,2,214,2,3,16,1371719929,60
1259,-7391.35909999907,4864782.1516999975,4,2,215,2,3,16,1371719958,61
1260,-7399.109700001776,4864784.361699998,4,2,212,2,3,16,1371719871,58
1261,-7396.896099999547,4864785.223499998,4,2,213,2,3,16,1371719902,59
1262,-7407.406300000846,4864799.5983000025,4,2,201,2,3,16,1371719502,47
1263,-7390.095800001174,4864781.450599998,4,2,217,2,3,16,1371720013,63
1264,-7391.084499999882,4864779.909699999,4,2,218,2,3,16,1371720039,64
1265,-7392.357000000775,4864780.615599996,4,2,216,2,3,16,1371719985,62
1266,-7384.393399998547,4864778.2870000005,4,2,219,2,3,16,1371720067,65
1267,-7413.154800001532,4864789.236699998,4,2,204,2,3,16,1371719615,50
1268,-7409.384500000626,4864796.0331000015,4,2,202,2,3,16,1371719540,48
1269,-7410.100400000811,4864794.7425,4,2,203,2,3,16,1371719575,49
1270,-7413.955299999566,4864787.794299996,4,2,205,2,3,16,1371719651,51
1271,-7405.100900001824,4864789.7755,4,2,207,2,3,16,1371719727,53
1272,-7406.063099998981,4864788.219300002,4,2,208,2,3,16,1371719757,54
1273,-7403.73600000143,4864789.018399999,4,2,209,2,3,16,1371719789,55
1274,-7404.705499999225,4864787.466200002,4,2,210,2,3,16,1371719819,56
1275,-7413.921399999409,4864785.033399999,4,2,206,2,3,16,1371719685,52
1276,-7397.859799999744,4864783.668200001,4,2,214,2,3,16,1371719930,60
1277,-7398.11080000177,4864785.8972999975,4,2,211,2,3,16,1371719846,57
1278,-7396.896099999547,4864785.223499998,4,2,213,2,3,16,1371719903,59
1279,-7399.109700001776,4864784.361699998,4,2,212,2,3,16,1371719872,58
1280,-7392.357000000775,4864780.615599996,4,2,216,2,3,16,1371719986,62
1281,-7391.084499999882,4864779.909699999,4,2,218,2,3,16,1371720040,64
1282,-7384.393399998547,4864778.2870000005,4,2,219,2,3,16,1371720068,65
1283,-7390.095800001174,4864781.450599998,4,2,217,2,3,16,1371720014,63
1284,-7391.35909999907,4864782.1516999975,4,2,215,2,3,16,1371719959,61
1285,-7501.221900001168,4864863.072899997,2,1,2,2,4,18,1371735003,52
1286,-7502.826900001615,4864860.174599998,2,1,3,2,4,18,1371735255,61
1287,-7491.030633945018,4864865.38593483,2,1,2,1,4,18,1371735050,44
1288,-7496.947206757963,4864853.117668681,2,1,3,1,4,18,1371735298,60
1289,-7516.474500000478,4864844.597199999,2,1,6,2,4,18,1371735641,67
1290,-7507.032078322023,4864834.893869832,2,1,5,1,4,18,1371735591,64
1291,-7501.991898112,4864844.02647952,2,1,4,1,4,18,1371735370,62
1292,-7506.731899999082,4864850.683999999,2,1,4,2,4,18,1371735338,63
1293,-7511.736699998379,4864841.647200003,2,1,5,2,4,18,1371735560,65
1294,-7506.529300000519,4864862.554300003,2,1,8,2,4,18,1371735933,71
1295,-7525.818129986525,4864845.298622638,2,1,6,1,4,18,1371735674,66
1296,-7511.5214999988675,4864853.5402000025,2,1,7,2,4,18,1371735732,69
1297,-7520.750472798942,4864854.415648371,2,1,7,1,4,18,1371735764,68
1298,-7504.881400000304,4864865.5295,2,1,9,2,4,18,1371736014,73
1299,-7480.124099999665,4864894.9306000015,2,1,10,2,4,18,1371736248,3
1300,-7515.720955301075,4864863.515449725,2,1,8,1,4,18,1371735965,70
1301,-7489.177499998361,4864899.944899999,2,1,10,2,4,18,1371736213,3
1302,-7510.613928113134,4864872.71367608,2,1,9,1,4,18,1371736047,72
1303,-7527.451099999249,4864929.146399997,2,1,101,2,4,18,1371736618,2
1304,-7526.5542669668785,4864919.341289513,2,1,101,1,4,18,1371736572,1
1305,-7536.598200000822,4864918.117200002,2,1,101,2,4,18,1371736522,2
1306,-7524.570399999618,4864934.093000002,2,1,102,2,4,18,1371736645,5
1307,-7528.816401548684,4864959.430612221,2,1,104,1,4,18,1371736833,8
1308,-7519.152399998158,4864949.532200001,2,1,103,2,4,18,1371736739,7
1309,-7523.628199998288,4864951.958300002,2,1,104,2,4,18,1371736800,9
1310,-7516.615392487496,4864937.625783786,2,1,102,1,4,18,1371736681,4
1311,-7510.437173217535,4864949.2514167065,2,1,103,1,4,18,1371736768,6
1312,-7533.896200001241,4864939.258299999,2,1,105,2,4,18,1371736876,11
1313,-7535.393652174622,4864948.026025452,2,1,105,1,4,18,1371736916,10
1314,-7541.264299999922,4864920.7782000005,2,1,106,2,4,18,1371736988,13
1315,-7536.6211999990055,4864934.2251999965,2,1,106,2,4,18,1371736953,13
1316,-7559.78200000152,4864871.373499997,2,1,108,2,4,18,1371737491,15
1317,-7571.093400001526,4864871.7184000015,2,1,110,2,4,18,1371737673,17
1318,-7555.132300000639,4864885.251500003,2,1,107,2,4,18,1371737318,14
1319,-7562.186200000346,4864866.785099998,2,1,109,2,4,18,1371737642,16
1320,-7545.620009675623,4864929.900241494,2,1,106,1,4,18,1371737022,12
1321,-7564.196299999952,4864887.1932,2,1,111,2,4,18,1371737709,18
1322,-7501.221900001168,4864863.072899997,2,1,2,2,4,18,1371734994,52
1323,-7559.497299998999,4864887.650399998,2,1,112,2,4,18,1371737745,20
1324,-7491.030633945018,4864865.38593483,2,1,2,1,4,18,1371735033,44
1325,-7511.736699998379,4864841.647200003,2,1,5,2,4,18,1371735478,65
1326,-7506.731899999082,4864850.683999999,2,1,4,2,4,18,1371735327,63
1327,-7501.991898112,4864844.02647952,2,1,4,1,4,18,1371735358,62
1328,-7496.947206757963,4864853.117668681,2,1,3,1,4,18,1371735287,60
1329,-7502.826900001615,4864860.174599998,2,1,3,2,4,18,1371735174,61
1330,-7525.818129986525,4864845.298622638,2,1,6,1,4,18,1371735661,66
1331,-7516.474500000478,4864844.597199999,2,1,6,2,4,18,1371735630,67
1332,-7507.032078322023,4864834.893869832,2,1,5,1,4,18,1371735578,64
1333,-7511.5214999988675,4864853.5402000025,2,1,7,2,4,18,1371735720,69
1334,-7506.529300000519,4864862.554300003,2,1,8,2,4,18,1371735849,71
1335,-7520.750472798942,4864854.415648371,2,1,7,1,4,18,1371735753,68
1336,-7504.881400000304,4864865.5295,2,1,9,2,4,18,1371736003,73
1337,-7510.613928113134,4864872.71367608,2,1,9,1,4,18,1371736036,72
1338,-7515.720955301075,4864863.515449725,2,1,8,1,4,18,1371735954,70
1339,-7536.598200000822,4864918.117200002,2,1,101,2,4,18,1371736480,2
1340,-7527.451099999249,4864929.146399997,2,1,101,2,4,18,1371736606,2
1341,-7480.124099999665,4864894.9306000015,2,1,10,2,4,18,1371736237,3
1342,-7489.177499998361,4864899.944899999,2,1,10,2,4,18,1371736172,3
1343,-7526.5542669668785,4864919.341289513,2,1,101,1,4,18,1371736561,1
1344,-7524.570399999618,4864934.093000002,2,1,102,2,4,18,1371736634,5
1345,-7510.437173217535,4864949.2514167065,2,1,103,1,4,18,1371736756,6
1346,-7519.152399998158,4864949.532200001,2,1,103,2,4,18,1371736728,7
1347,-7516.615392487496,4864937.625783786,2,1,102,1,4,18,1371736670,4
1348,-7536.6211999990055,4864934.2251999965,2,1,106,2,4,18,1371736940,13
1349,-7523.628199998288,4864951.958300002,2,1,104,2,4,18,1371736789,9
1350,-7533.896200001241,4864939.258299999,2,1,105,2,4,18,1371736865,11
1351,-7535.393652174622,4864948.026025452,2,1,105,1,4,18,1371736905,10
1352,-7528.816401548684,4864959.430612221,2,1,104,1,4,18,1371736821,8
1353,-7562.186200000346,4864866.785099998,2,1,109,2,4,18,1371737550,16
1354,-7559.78200000152,4864871.373499997,2,1,108,2,4,18,1371737398,15
1355,-7541.264299999922,4864920.7782000005,2,1,106,2,4,18,1371736977,13
1356,-7555.132300000639,4864885.251500003,2,1,107,2,4,18,1371737257,14
1357,-7559.497299998999,4864887.650399998,2,1,112,2,4,18,1371737733,20
1358,-7491.030633945018,4864865.38593483,2,1,2,1,4,18,1371735033,44
1359,-7564.196299999952,4864887.1932,2,1,111,2,4,18,1371737697,18
1360,-7501.221900001168,4864863.072899997,2,1,2,2,4,18,1371734992,52
1361,-7571.093400001526,4864871.7184000015,2,1,110,2,4,18,1371737661,17
1362,-7501.991898112,4864844.02647952,2,1,4,1,4,18,1371735358,62
1363,-7506.731899999082,4864850.683999999,2,1,4,2,4,18,1371735327,63
1364,-7502.826900001615,4864860.174599998,2,1,3,2,4,18,1371735174,61
1365,-7496.947206757963,4864853.117668681,2,1,3,1,4,18,1371735287,60
1366,-7516.474500000478,4864844.597199999,2,1,6,2,4,18,1371735630,67
1367,-7525.818129986525,4864845.298622638,2,1,6,1,4,18,1371735661,66
1368,-7511.5214999988675,4864853.5402000025,2,1,7,2,4,18,1371735720,69
1369,-7511.736699998379,4864841.647200003,2,1,5,2,4,18,1371735478,65
1370,-7507.032078322023,4864834.893869832,2,1,5,1,4,18,1371735579,64
1371,-7506.529300000519,4864862.554300003,2,1,8,2,4,18,1371735849,71
1372,-7504.881400000304,4864865.5295,2,1,9,2,4,18,1371736003,73
1373,-7520.750472798942,4864854.415648371,2,1,7,1,4,18,1371735753,68
1374,-7515.720955301075,4864863.515449725,2,1,8,1,4,18,1371735954,70
1375,-7536.598200000822,4864918.117200002,2,1,101,2,4,18,1371736480,2
1376,-7510.613928113134,4864872.71367608,2,1,9,1,4,18,1371736036,72
1377,-7480.124099999665,4864894.9306000015,2,1,10,2,4,18,1371736237,3
1378,-7489.177499998361,4864899.944899999,2,1,10,2,4,18,1371736204,3
1379,-7526.5542669668785,4864919.341289513,2,1,101,1,4,18,1371736561,1
1380,-7519.152399998158,4864949.532200001,2,1,103,2,4,18,1371736729,7
1381,-7516.615392487496,4864937.625783786,2,1,102,1,4,18,1371736670,4
1382,-7524.570399999618,4864934.093000002,2,1,102,2,4,18,1371736634,5
1383,-7527.451099999249,4864929.146399997,2,1,101,2,4,18,1371736606,2
1384,-7528.816401548684,4864959.430612221,2,1,104,1,4,18,1371736821,8
1385,-7510.437173217535,4864949.2514167065,2,1,103,1,4,18,1371736758,6
1386,-7515.720955301075,4864863.515449725,2,1,8,1,4,18,1371735954,70
1387,-7535.393652174622,4864948.026025452,2,1,105,1,4,18,1371736905,10
1388,-7533.896200001241,4864939.258299999,2,1,105,2,4,18,1371736865,11
1389,-7523.628199998288,4864951.958300002,2,1,104,2,4,18,1371736789,9
1390,-7545.620009675623,4864929.900241494,2,1,106,1,4,18,1371737010,12
1391,-7541.264299999922,4864920.7782000005,2,1,106,2,4,18,1371736977,13
1392,-7555.132300000639,4864885.251500003,2,1,107,2,4,18,1371737257,14
1393,-7536.6211999990055,4864934.2251999965,2,1,106,2,4,18,1371736940,13
1394,-7571.093400001526,4864871.7184000015,2,1,110,2,4,18,1371737661,17
1395,-7559.78200000152,4864871.373499997,2,1,108,2,4,18,1371737399,15
1396,-7564.196299999952,4864887.1932,2,1,111,2,4,18,1371737697,18
1397,-7562.186200000346,4864866.785099998,2,1,109,2,4,18,1371737550,16
1398,-7559.497299998999,4864887.650399998,2,1,112,2,4,18,1371737733,20
1399,-7501.221900001168,4864863.072899997,2,1,2,2,4,18,1371734992,52
1400,-7491.030633945018,4864865.38593483,2,1,2,1,4,18,1371735035,44
1401,-7506.731899999082,4864850.683999999,2,1,4,2,4,18,1371735328,63
1402,-7496.947206757963,4864853.117668681,2,1,3,1,4,18,1371735287,60
1403,-7525.818129986525,4864845.298622638,2,1,6,1,4,18,1371735663,66
1404,-7507.032078322023,4864834.893869832,2,1,5,1,4,18,1371735581,64
1405,-7511.736699998379,4864841.647200003,2,1,5,2,4,18,1371735501,65
1406,-7516.474500000478,4864844.597199999,2,1,6,2,4,18,1371735630,67
1407,-7501.991898112,4864844.02647952,2,1,4,1,4,18,1371735360,62
1408,-7506.529300000519,4864862.554300003,2,1,8,2,4,18,1371735874,71
1409,-7520.750472798942,4864854.415648371,2,1,7,1,4,18,1371735753,68
1410,-7511.5214999988675,4864853.5402000025,2,1,7,2,4,18,1371735721,69
1411,-7480.124099999665,4864894.9306000015,2,1,10,2,4,18,1371736237,3
1412,-7504.881400000304,4864865.5295,2,1,9,2,4,18,1371736004,73
1413,-7510.613928113134,4864872.71367608,2,1,9,1,4,18,1371736036,72
1414,-7536.598200000822,4864918.117200002,2,1,101,2,4,18,1371736513,2
1415,-7489.177499998361,4864899.944899999,2,1,10,2,4,18,1371736204,3
1416,-7526.5542669668785,4864919.341289513,2,1,101,1,4,18,1371736562,1
1417,-7524.570399999618,4864934.093000002,2,1,102,2,4,18,1371736635,5
1418,-7516.615392487496,4864937.625783786,2,1,102,1,4,18,1371736670,4
1419,-7527.451099999249,4864929.146399997,2,1,101,2,4,18,1371736608,2
1420,-7510.437173217535,4864949.2514167065,2,1,103,1,4,18,1371736758,6
1421,-7523.628199998288,4864951.958300002,2,1,104,2,4,18,1371736790,9
1422,-7519.152399998158,4864949.532200001,2,1,103,2,4,18,1371736729,7
1423,-7533.896200001241,4864939.258299999,2,1,105,2,4,18,1371736865,11
1424,-7528.816401548684,4864959.430612221,2,1,104,1,4,18,1371736822,8
1425,-7545.620009675623,4864929.900241494,2,1,106,1,4,18,1371737012,12
1426,-7536.6211999990055,4864934.2251999965,2,1,106,2,4,18,1371736942,13
1427,-7535.393652174622,4864948.026025452,2,1,105,1,4,18,1371736906,10
1428,-7541.264299999922,4864920.7782000005,2,1,106,2,4,18,1371736978,13
1429,-7559.78200000152,4864871.373499997,2,1,108,2,4,18,1371737432,15
1430,-7564.196299999952,4864887.1932,2,1,111,2,4,18,1371737698,18
1431,-7571.093400001526,4864871.7184000015,2,1,110,2,4,18,1371737663,17
1432,-7562.186200000346,4864866.785099998,2,1,109,2,4,18,1371737583,16
1433,-7559.497299998999,4864887.650399998,2,1,112,2,4,18,1371737734,20
1434,-7502.826900001615,4864860.174599998,2,1,3,2,4,18,1371735195,61
1435,-7496.947206757963,4864853.117668681,2,1,3,1,4,18,1371735288,60
1436,-7491.030633945018,4864865.38593483,2,1,2,1,4,18,1371735037,44
1437,-7501.221900001168,4864863.072899997,2,1,2,2,4,18,1371734993,52
1438,-7506.731899999082,4864850.683999999,2,1,4,2,4,18,1371735329,63
1439,-7516.474500000478,4864844.597199999,2,1,6,2,4,18,1371735632,67
1440,-7501.991898112,4864844.02647952,2,1,4,1,4,18,1371735361,62
1441,-7511.736699998379,4864841.647200003,2,1,5,2,4,18,1371735501,65
1442,-7507.032078322023,4864834.893869832,2,1,5,1,4,18,1371735582,64
1443,-7525.818129986525,4864845.298622638,2,1,6,1,4,18,1371735664,66
1444,-7506.529300000519,4864862.554300003,2,1,8,2,4,18,1371735907,71
1445,-7511.5214999988675,4864853.5402000025,2,1,7,2,4,18,1371735723,69
1446,-7520.750472798942,4864854.415648371,2,1,7,1,4,18,1371735755,68
1447,-7510.613928113134,4864872.71367608,2,1,9,1,4,18,1371736038,72
1448,-7489.177499998361,4864899.944899999,2,1,10,2,4,18,1371736205,3
1449,-7480.124099999665,4864894.9306000015,2,1,10,2,4,18,1371736239,3
1450,-7504.881400000304,4864865.5295,2,1,9,2,4,18,1371736005,73
1451,-7515.720955301075,4864863.515449725,2,1,8,1,4,18,1371735955,70
1452,-7524.570399999618,4864934.093000002,2,1,102,2,4,18,1371736636,5
1453,-7527.451099999249,4864929.146399997,2,1,101,2,4,18,1371736609,2
1454,-7536.598200000822,4864918.117200002,2,1,101,2,4,18,1371736513,2
1455,-7526.5542669668785,4864919.341289513,2,1,101,1,4,18,1371736563,1
1456,-7510.437173217535,4864949.2514167065,2,1,103,1,4,18,1371736759,6
1457,-7519.152399998158,4864949.532200001,2,1,103,2,4,18,1371736730,7
1458,-7516.615392487496,4864937.625783786,2,1,102,1,4,18,1371736672,4
1459,-7528.816401548684,4864959.430612221,2,1,104,1,4,18,1371736824,8
1460,-7523.628199998288,4864951.958300002,2,1,104,2,4,18,1371736792,9
1461,-7541.264299999922,4864920.7782000005,2,1,106,2,4,18,1371736979,13
1462,-7535.393652174622,4864948.026025452,2,1,105,1,4,18,1371736908,10
1463,-7533.896200001241,4864939.258299999,2,1,105,2,4,18,1371736867,11
1464,-7536.6211999990055,4864934.2251999965,2,1,106,2,4,18,1371736943,13
1465,-7545.620009675623,4864929.900241494,2,1,106,1,4,18,1371737013,12
1466,-7559.497299998999,4864887.650399998,2,1,112,2,4,18,1371737736,20
1467,-7571.093400001526,4864871.7184000015,2,1,110,2,4,18,1371737665,17
1468,-7564.196299999952,4864887.1932,2,1,111,2,4,18,1371737700,18
1469,-7555.132300000639,4864885.251500003,2,1,107,2,4,18,1371737279,14
1470,-7491.030633945018,4864865.38593483,2,1,2,1,4,18,1371735043,44
1471,-7502.826900001615,4864860.174599998,2,1,3,2,4,18,1371735229,61
1472,-7501.221900001168,4864863.072899997,2,1,2,2,4,18,1371734995,52
1473,-7496.947206757963,4864853.117668681,2,1,3,1,4,18,1371735290,60
1474,-7516.474500000478,4864844.597199999,2,1,6,2,4,18,1371735633,67
1475,-7506.731899999082,4864850.683999999,2,1,4,2,4,18,1371735331,63
1476,-7511.736699998379,4864841.647200003,2,1,5,2,4,18,1371735535,65
1477,-7507.032078322023,4864834.893869832,2,1,5,1,4,18,1371735584,64
1478,-7501.991898112,4864844.02647952,2,1,4,1,4,18,1371735363,62
1479,-7506.529300000519,4864862.554300003,2,1,8,2,4,18,1371735907,71
1480,-7511.5214999988675,4864853.5402000025,2,1,7,2,4,18,1371735725,69
1481,-7525.818129986525,4864845.298622638,2,1,6,1,4,18,1371735666,66
1482,-7520.750472798942,4864854.415648371,2,1,7,1,4,18,1371735756,68
1483,-7510.613928113134,4864872.71367608,2,1,9,1,4,18,1371736040,72
1484,-7489.177499998361,4864899.944899999,2,1,10,2,4,18,1371736206,3
1485,-7480.124099999665,4864894.9306000015,2,1,10,2,4,18,1371736241,3
1486,-7504.881400000304,4864865.5295,2,1,9,2,4,18,1371736007,73
1487,-7515.720955301075,4864863.515449725,2,1,8,1,4,18,1371735957,70
1488,-7524.570399999618,4864934.093000002,2,1,102,2,4,18,1371736638,5
